20080905180315AAz9o0v,How do you make a LAPTOP SATA drive a SLAVE drive to be used with a SATA to USB cable?,0
20080906132955AAS8pjP,What is an agnostic atheist?,0
20080906145336AA9rdhA,what are good post-OB4CL Raekwon songs?,0
20080906175541AABQ20F,will my matbolism slow down when i get older or is this unhealthy condition?,0
20080910021626AAKjjRa,Operation of a Circuit Brekaer?,0
20080910034826AAlhPYF,Anyone know where i can design myself a plain white hoodie(no zipper) ?,0
20080910194845AAfoIlD,what is the most important night of ramadan and why?--- what are the 5 pillars of Islam?,0
20080913202418AAbVQBV,Who like love story song sang by Taylor Swift?,1
20080916064651AAjt5nB,hoof problem bulb and back of hoof touch hair have turned white?,0
20080917165714AAkN74v,Shirt decorations....?,1
20080917170139AAv3xdK,Is 15 too old to start a dance program like hip-hop?,1
20080917182115AAWr71T,Do you eat to live or live to eat?,1
20080918120810AABqIiy,Is this normal at all...?,0
20080919111342AAp5kAc,what do you think of this painting?,1
20080920130802AA8YQ7Z,Where to buy rare herbs and fruits?,0
20080922221945AAHRPaL,Can a philosopher passionately fall in love and still be logical?,1
20080923170552AANrmSv,hey do you guys's know ram charan tej's email adress? and what acting schools are the best in bombay?,0
20080923172407AAYgSJ2,Is this a blatant conflict of interest? Rick Davis paid by Freddie?,1
20080925093220AALUF45,homework help please Intersection of Sets ?,0
20080925103319AAcs5HP,What are the advantages and disadvantages of Myspace?,0
20080925151756AAZCf73,Not a racist question just curious...?,1
20080926101318AAInhfn,What program do I need to see the movement frames in GIFs on the internet?,0
20080926105039AAGC32i,why do i have brown discharge?,0
20080927104131AASDbog,how come i cant play team doubles on halo 3?,0
20080928134829AA2hbMK,determine the nature of the solutions in the equations x^2-4x+9=0?,0
20080930131231AA2lSO2,Is it wrong/rude and petty for me to do this to him?,1
20080930211833AAww42e,xbox live down september october 1st 12 am eastern time. or i am i just dumb?,0
20081001204023AA0mQNl,Math question about a joke please help?,0
20081002193639AAr30hC,Where i can download free movies online?,0
20081003010950AA3ibKy,Baby girl name - Taysia Mae?,1
20081003211318AA752T8,How do I reformat my Acer laptop?,0
20081005020812AAxMKlD,Scar tissue - tongue piercing?,0
20081005172853AAgLMEC,Should my school district go to a 4 day week?,1
20081005194539AAIUQua,What is the name of a pecan pie without the pecans?,0
20081005225459AA2V76n,Did Carlito and Maria ever date?,0
20081006010114AAQ6YUF,how do you know a women is using you for your money?,1
20081006153225AAeeYkl,Which is a better airsoft gun?,1
20081007081615AAQTbGD,Is he cheating? Or am I just paranoid?,1
20081007212550AA4lgsX,Excellent photography schools ?,1
20081008165507AAyB4zE,the new goverment's policy?,0
20081008182235AAEiEfL,What do you think of this outfit????,1
20081012102524AARO6X2,GIRLS QUESTION! please answer i need help?,0
20081013113901AAaSSuo,Clomid and periods?Will it be later or Earlier?,0
20081013170114AAvrTCp,what will happen to internet explorer if i download firefox?,0
20081013175621AAVErcF,psp 3000 or ipod touch or games?,1
20081014013131AAWEs32,what do you know about shiaa and shiaa history?,1
20081014150829AAuXjmO,Help is greatly appreciated! Halloween Help PLEASE?,1
20081015105449AAIlOQ3,Enter the letter of the item in Column 2 that best matches the item in Column 1.?,0
20081015192228AAM3UOA,what country song is this?  ?,0
20081016102726AAHRamU,How can I remove rapid2share.com hijacking my homepage which is http://www.google.ca/ig?hl=en?,0
20081016172632AAYi8aK,Name change.............what do you think?,1
20081017000008AA2Gfe7,why cant I get my mail been trying for 4 days its very slow and others i know are having same problem?,0
20081017212954AAL4EFc,Was it right to do this to my friend?,1
20081018200158AAhg5mS,IM LOST AND CONFUSED ?,0
20081019101834AAl6gR6,you need letters you know?,1
20081019103533AAEbdXj,St Marteen anyone suggest a good place to stay I like casinos as well and calm beaches.?,0
20081019163457AAN00pb,Is there anything we can do in this situation or are we screwed?,0
20081019185301AAZDytq,I need someone to talk to?,1
20081019211113AADMoXE,"How are various stage and production companies going ""green""?",0
20081020084815AAzjhJX,can i request where i will be stationed?,0
20081021144621AAHmFen,What is the title of the song on the AXE Chocolate Commercial?,0
20081021220408AA8X0SI,Increased Prostate Count - What does it mean?,0
20081023073559AAvfUkC,For a male teen with long blond hair (not too long) whats a good hairstyle or haircut? ?,1
20081024151755AAtnEta,Definition Help! I need the word of a math definition.?,0
20081027145336AAHhQrs,I'm looking to possibly purchase a timeshare looking for direction on what site I could check out?,0
20081030140430AAg8aTT,can you put an inline fuel filter on a suzuki gsxr600 srad?,0
20081030154303AApVVBn,Anime Survey #66 (RAQ)?,1
20081102002610AAlmvO5,Where should a Guild with 500ppl raid for WOW we have an Avg lvl of 40...?,0
20081103045428AAcnF0c,Muslim Chef claims discrimination from Police?,1
20081103110106AAZDcMH,What are you wishing for christmas?,1
20081103143128AAaYvwd,How does denaturation affect the ability of a protein to function?,0
20081103201714AAw7ZVT,every once in a while i break out but around my elbow area acne?,0
20081105231908AAUAbE0,What is hysteria exactly? Please explain thoroughly?,0
20081107190625AAo0yOq,Which Camera should I get??!?,1
20081108155608AAPjSDc,Ok so me and my boyfriend.....?,1
20081108171558AAqlU7t,Sexual fantasies about Miley Cyrus? ?,1
20081109123725AA3UU7q,things to do on new year's eve for teenagers?,1
20081109152556AAQKyiA,Who is the new voice for tuesday morning commercial? She replaced Lauren Bacall.?,0
20081109173613AAtn4Hr,{Yugioh} Can i summon Magician of black chaos by the spell card Advanced ritual art?,0
20081110151432AAcYVCd,A spherical balloon has a diameter of 6.8 in. Calculate the volume of  the balloon. Use 3.14   ?,0
20081110181304AAkdI4R,Is this weird..............?|?,1
20081113112503AAcYWur,What would be a fair way for the federal government to tax incomes?,1
20081114085301AAndDcd,Christians why do you believe?,1
20081115165959AAexe7l,"My Internet Says ""Bad Request"" When I Try To Go On YouTube?",0
20081116155807AAFPuL2,are all music and videos on limewire being tracked?,0
20081117135142AAQt4pl,need to borrow money using s.s income?,0
20081118102505AAk8KJx,What are the questions one should ask himself before getting a husky?,1
20081118121604AAnjvca,Error code po171 on 2001 Audi A4?,0
20081118205551AA2Gd8b,I'm a guy and I'm anorexic and bulimic and one of my guy friends caught me in the bathroom throwing up...?,1
20081119035211AAkP6lV,hallo everybody...may i ask you some important question do we need a sex everyday? ?,1
20081119082828AAFlAMF,What is a good book to learn history for leisure?,0
20081120021013AAn3h9a,no one answers me in here  :(  help i like my ex?,1
20081121155903AA0yLYF,professor teaches windows 98?,0
20081122163151AAhgMpU,Visual puns Ideas??      ?,1
20081123065157AAtIyA3,GCSE choices?- need help?,1
20081124010738AALz0ht,Whats a great way to get ripped with moderate asthma?,0
20081124114324AAlvcoh,What was the vampire Lestat?,1
20081124224054AADstGl,Does Zac Efron Lip sync in HSM3?,0
20081125172022AAdkR3j,What is the symptom for having your period?,0
20081128011505AAdJxe5,How should I straighten my hair for the best results?,0
20081128195931AAvL6nM,Could someone inform me about netbooks?,0
20081128233216AAZT8oI,chase after childhood love?,1
20081129162206AAWQCWI,Making my ds connect to the internet?,0
20081130091732AAiRNpS,How do I trim my eye brows?,0
20081130113354AACvVWC,Do bad boys really like good girls?,1
20081130203813AAKzfsk,what three poetic devices are in the song whats going on by marvin gaye?,0
20081201090229AALYGwM,Why am I not hungry anymore?,0
20081201111855AA92WOf,Enzyme-substrate question?,0
20081201155302AAxwvcJ,how do i start opening up to people?,1
20081202152755AA4ZTTd,Where can i watch full futurama episodes online?,0
20081203000714AA0Vd5W,Any Nike heads out there?,0
20081205070445AAcL1i5,How can you play Pokemon XD on the computer?,0
20081206144733AAMaDgG,How can a suicidal person ask for help if they're going to think he/she is trying to call the attention?,1
20081206175716AAGEe7b,"Can anyone tell me about this book ""THE HYDROFOIL MYSTERY""?",1
20081206182400AAkDu7h,What does this mean....extreme craving?,0
20081206230803AATbpIh,When the common service centre will be started in Orissa?,0
20081208144944AA0ArIy,integral 4 to 8 (8x+2)dx=?,0
20081209221135AARuMzR,what is ebay ???????????????????????,0
20081210000306AAkwfpS,Is it bad to be a 21 year old virgin?,1
20081210170009AAML2U7,do you think i should get my nose and tongue pierced?,1
20081211050539AAgMJ0h,Is it wrong to fight a midget?,1
20081211142230AAM1IRc,What Christmas Present are you getting for your Partner?,1
20081211161829AAd62jO,What to get a 17 year old for secret santa?,1
20081212135935AAGQ8YC,"Why is this? ""Blonde Jokes""?",1
20081213233753AA7XJR6,could anyone tell me about brandy?,0
20081214050140AAJcOKk,SERIOUSLY? Who Does This?,1
20081214113223AABdOVF,Help with algebra homework?,0
20081216163526AAtO5If,Is drinking with Xanax or Codeine worse?,0
20081217075227AA1VBoa,What happens when a dog eats chocolate?,0
20081217094835AA4IBtZ,How does a gentleman marry a beautiful divorce or widow woman with 6 children that are not his?,1
20081219144559AAjgN5S,Is it better for people to date in their 20s and then marry in their 30s?,1
20081220035044AAfbXuP,Is it possible to barr someone from yahoo answers?,0
20081222164032AA5Txda,Are you having a psilocybin solstice? ?,1
20081223231411AAc7UBg,How safe is flying on a plane?,0
20081224224228AABSb3U,i think im pregnant opinions please?,1
20081226075534AA5X0dZ,My iPod touch won't update to 2.2 I get a network error but my internet is working fine any solutions?,0
20081226091138AAw0d5z,Any body else have problems with  Pedi Paws?,1
20081226112249AAoLFvM,Whats the name of Omar b. Al-Khattab sword ?,0
20081227170759AAR74F1,SONY HEADSET (for PS3 please help :(!!)?,0
20081228135035AAa2yLq,Bet you will laugh after seeing this video on Youtube?,1
20081229092408AAO1kgN,what kind of girls do you think of as whores?,1
20081229140934AAEOOIS,Please Help! Major Technology Question!?,0
20081230010631AAe7qlR,Girls what makes..........?,1
20081231102019AAwipYj,Tired of Waiting:Being Alone SUCKS?,1
20081231143428AAJX8po,my fiance is 17 pregnant and has to be out of her house by Jan. 15 and needs to find a place to stay in Ga.?,1
20090101150152AAk2vdJ,Liverpool football club?,0
20090103061901AAs1Vyb,what is adulterant in turmuric poder?,0
20090103063240AAM51g6,I'm about to buy a new computer. Apple vs PC?,1
20090103121115AAZXmRL,Why are Christians and Muslims so arrogant?,1
20090103224411AAjRZIE,How do i make my keyboard work again?,0
20090104142509AAdJTDt,whats a good gear in an ATV?,0
20090105034422AAYsaGm,Is the novel   THE SECRET GARDEN    by Frances Burnett a good novel   ?,1
20090106103353AABlXht,if you had a choice between studying pharmacology and dentistry in uni which would you choose?,1
20090107075131AAox9qp,ok so i bought this car from this guy but now he won't give me the title and?,1
20090107180814AAS7sVx,How to stop a friend from too much sex?,1
20090108153828AA4ki8u,i need to know what???,0
20090109213545AAdI0a6,My Boyfriend wants a family but I don't?,1
20090110190225AA3IoBs,What can i do to help my growth in hight? (w/ out surgry or pills)?,0
20090110204051AAZYEvJ,Payments to send scores?,1
20090112015342AA4xwZI,Will Ray Lewis cry when he holds the Vince Lombardi Trophy after the Ravens win the Super Bowl?,1
20090112034851AA0FsZV,GUYS:  What do you like or dislike in bed with a chick?,1
20090112092221AAK1u6m,Wamu's stocks to vanish? ?,1
20090112153555AAlFc6m,Answer please....Do puritans believe in a Utopian society?,0
20090113100059AAO54St,Pen ink on my brand new red microfiber couch! Help!?,0
20090113111156AAQO4a4,How do I go about getting a court order enforced if I am out of the country?,0
20090114000411AAiR8K1,Where do you think the internet will be in 10 years.?,1
20090114000853AAHAd52,Mens haircut question...............?,1
20090118100824AAuqmEA,How has climate change changed migration patterns & blooming cycles?,0
20090118140223AAjd6UU,how to hide the website advertisement on myspace when you post a layout?,0
20090118203313AAAskl9,Stone Cold tomorrow on Raw?,1
20090119153743AAzC84p,my looks for a 13 gr8?,1
20090120124541AAeOnkh,For people that bash Rap or Rock music saying that all they talk about is sexdrugs & etc did you know that..?,1
20090122095521AA3BdaL,should i go to work tonight or stay at home on facebook?,1
20090122135041AASgqjk,What happens after a massive stroke?,0
20090122180015AAKoHA7,Is Victorias Secret Pink small in sizing?,0
20090122221811AAApFjq,do you think it would be kind of girly for a guy to wear this?,1
20090123163551AAkCtWH,What are some tasty and  healthy at home meals I could prepare for the Pregnant Woman?,0
20090123175623AA5UQtW,HOT OR NOT?!?!?! PICTURES!!?,1
20090125003448AAGkGN8,What xbox game should i get next?,1
20090125101937AAuc5qQ,help with factorising?,0
20090125210357AAB00wM,How to convince someone that global warming is REAL?,1
20090127103728AACufIk,Can high elevations cause permanent damage to a camera?,0
20090128151700AAEPLLT,What is it called when you are allergic or intolerant to all grains?,0
20090128173241AAZLyQM,Help please!Tell me what to do!I screwed up or friendship!?,1
20090130120856AAUU9Zn,My boyfriend is a momma's boy at least i think so..?,1
20090130170303AAvtKxf,which is better xbox 360 or ps3?,1
20090131072518AATyYFi,What is the mass of sulfuric acid in 340 mL of solution?,0
20090131210913AA8fL3k,anyone heard the rumors about planet x aka nibiru? ?,1
20090131231006AAAtZHP,Ads filter and unable to use flash?,0
20090201062745AArjya1,How can I make my parents like my husband?,1
20090201071010AAXjUR5,My itunes wont authorize the songs. i set up an account and everything. ?,0
20090201075209AAo2icO,How to download free mp3 songs to put on ipod? Please walk me through everything how to get them?,0
20090201125106AAmuqXC,What is your stance on marriage abortion and the death penalty?,1
20090201161736AACLJwh,when a song is supposed to be in the itunes store on a day is it on at midnight?,0
20090201165950AA1V95r,How long do you have to live in CA for their divorce laws kick in?,0
20090203134930AAC8qWm,Is socialism/communism sutible for economic prosperity?,1
20090203230523AAVR74x,how i get master code of nokia 2300 to start.?,0
20090205171257AAtGiaG,I need help on doing a childrens book?,1
20090207081935AAXDBoZ,Will plants grow with gatorade or green tea in them ?,0
20090208112500AAtohye,What is Elephantitus?,0
20090209135047AAENMkV,If a book gets made into a movie can or will the author be on set?,0
20090209235127AAqll8E,do you think there is a connection between religion and lack of education?,1
20090210101318AAxc3He,Is a 2wheel drive dodge ram lower to to ground than a 4 wheel drive dodge ram?,0
20090210115938AAwnVvr,is there going to be stimulas checks made out to people like last year?,0
20090212141551AA9q1Rr,I Want To Use A Condom But My Boyfriend Doesnt?What Do I Do?,1
20090213084238AArKCiN,caldener 1009 oictures and colored caldener?,0
20090214210956AAnf2YE,How can I remove spots from Silver?,0
20090216004842AAZUzeN,how long could it be till i start to ovulate?,0
20090216063321AASK5Wx,Is there any websites where you can get free money?,0
20090216095241AAKoFrs,aqua pod 24 gallon fish tank?,0
20090216104844AApxjfs,Am i multiracial or just one race?,0
20090217065009AAinTzY,How can i figure out how much money i will receive from financial aid if i know what my EFC is?,0
20090218201221AAmGCNq,How often do hermit crabs change their shells?,0
20090219143212AAjOrcD,Can marijuana cause panic attacks and anxiety disorders?,0
20090221123104AA2Euro,What careers can I enter with a undergraduate degree in Sociology?,0
20090223140535AAwtUmf,"How do you say ""truck"" in spanish?",0
20090224081824AA1QsYZ,"Can people listen to you deleted (""press #3 to delete) voice messages?",0
20090224142649AA7alc8,Have you ever been to...?,1
20090224201555AAe1hDn,Why do people in Africa keep mating with each other even if they have HIV??,1
20090224205941AAfnlh9,(Girls Only!) Is this normal or not?,0
20090225090228AAvQaFf,"asking the dreaded ""where do i stand"" question?",1
20090225171143AAnUBcV,Std and pregnancy question?,0
20090227133643AAXzfaG,microsoft xp authenticity key?,0
20090228042300AA1yfol,Windows 98....Wireless Adaptor!?,0
20090301173607AAZSTqY,How many inches do you need to cancel school in NJ?,0
20090302094002AAYQO1m,Guys: Premarital sex?,1
20090302125208AAAmnPA,Is there something wrong with me?  I'm 19 years old and I just built a snow fort.?,1
20090302173325AAR8Q2i,A mother needing some advice?,1
20090302173640AAmJ09b,Freshwater Opinions about current / rate of flow?,1
20090303094137AA3DTaL,does anyone know were i can  get norton 360 version 2.0 cheaply?,0
20090308112549AAJpUh8,Are BMW 325i fast...?,0
20090308230156AA91eAp,is obama inadvertantly bringing us closer to a world war?,1
20090309083853AAaoTur,a painting or decoration giving a convincing illusion of reality 6 and 5 letters?,0
20090309160636AAgKH0O,How to hold a 6x6 (or 4x4) cedar (or pressure treated) post on an already existing cement patio?,0
20090310014844AAA8OjE,hey guys i got lots of acnes on ma face plz help me gat rid of them plz..?,0
20090310113048AAv8kjP,Is this guy vulernable/shy about his feelings now or is he just trying to run from the situation?!?,1
20090310143031AA9MlSM,If there was a TV show about the 1970s what should its theme song be ?,1
20090310170648AAnzvMr,What should I do????????????,1
20090311084147AAuAoZV,Which bone structure is most concerned with hematopoiesis?,0
20090312152013AAOZFQ6,coping from day to day. what makes it harder to do and how do you hurdle the problems and get better at it.?,1
20090312161839AAmzsJz,Can i get rid of Norton security?,0
20090312224748AAkjk5U,Where can I get an Anti Twilight Background for my Myspace?,0
20090313041501AAiC1mE,What solution I should use to keep my AgCl-filled pH electrode?,0
20090313131007AAWcdRh,What do you think of people who...?,1
20090313171648AAu962R,What are tight jeans called in stores?,0
20090314185040AA82hOJ,when someone is staring at you (not too up close) what are they thinking?,1
20090315111847AA3GDf5,How to do these eyes http://www.shinygloss.tv/glitter%20gloss...?,0
20090315120748AAmB4Xz,Andrew Jackson during his life and administration.?? 10 pointss.?,1
20090316194303AAkZ0lO,Is there a way I can upload a photo on the internet and...?,0
20090317123309AAH9NpS,Who do you think will win the 2009 NCAA Men's basketball tournament?,1
20090318150123AAldZJ1,do you drink to get drunk or drink just to be social?,1
20090318185604AAUc2Ud,HP laptop crashed is it fixable?,0
20090318220350AAdWUBf,Do you agree with the governments raising only tabacco tax yet again?,1
20090320192514AA6zkNV,Who understands men?,1
20090320195153AAQdeo0,Blue or red pill? [knowing of The Matrix needed]?,1
20090321221519AAtOYyP,Wedding shower favors?,1
20090322101228AAoVBMG,Do emos disprove the theory of natural selection?,1
20090322152121AAnaRBd,In a new relationship do you each have interests and activities of your own?,1
20090322184745AAGfQNp,New glasses... help do they look alright :)?,1
20090324090423AAnD9cX,problem in the bedroom..... is it me? is is something i can fix?,0
20090324140302AAtfbGv,What do you think would have been the best way to bring back Christian? Was ECW a good idea?,1
20090324222937AAoDwP4,Girls what do you think about this Guy?? pic included?,1
20090327175241AAWXAwM,What is 1/4 pound of candy wafers in cups?,0
20090327181654AASwos0,Date Idea for 15 year old 3 yr anniversary (no stupid answers please)?,1
20090328070932AA8arWt,Dose anyone know why my keyboard on my laptop seems the keys are sticking and half of them are not working?,0
20090328190548AAOZFv9,How do I get back this amazing girl?,1
20090328210259AACibJi,why might a bulls (animal) horn be limp?,0
20090329091418AAFDQ01,is there a turkish custom that if you spit on a knife being handed to you by someone then you won't fight?,0
20090329171311AAuB4mS,Why do people hate Mel Gibson so much?,1
20090329233738AAP1kCP,i am 12 yrs old wanna grow 10 inches more?,0
20090330180007AAAZ1IZ,Which one is grammartically(?) correct?,0
20090331084757AAseDys,is there a substitute to Role ups for cigarettes?,0
20090401162444AAhraSB,can you unscramble this i can`t?,0
20090401193124AALZBAq,Where are good places to shop for retro/indie clothing?,0
20090403111412AAuKmDw,I want to become a forensic scientist help please?,0
20090404094142AA4ndOn,What GPA will get me into med school?,0
20090405084708AAGlOqn,italiano?!?!?!?!?!?!?!??!?,0
20090405085230AAxeoHj,What are some good sources of protein other than soy tofu dairy eggs beans and meats?,0
20090406114935AAt51nL,How many shops in the UK sell National Lottery tickets do you think? (give an approx. number)?,1
20090406201728AATxc4y,What Should I Do????,1
20090406233313AAic8kj,What is a website I can get payed to post things for?,0
20090407062501AAZ1id5,What Do YOU Think of Meee n What Can I cHanGe~ Honest Answers please!!?,1
20090407190439AAdJzta,who do you think will win american idol?,1
20090408194426AA6WS9a,i need help with cross words?,0
20090409093308AAlXOpL,how does the inauguration of the forty-forth president affect you as an american citizen?,1
20090410214344AAlCe5V,Has anyone heard one good comment to support Obama in the last month?,1
20090411132804AAkiOnU,If you are a person who reports questions what are you reasons?,1
20090411143614AAKH2yc,where can i get these shoes?,0
20090412211551AAIzxtL,What's your favorite nature name?,1
20090413205106AAWGq5k,Do you like being a CNA or Medical Assistant?,1
20090414162413AAj5rox,what song is playing in the backround on this site?,0
20090414212827AANGHAN,how to do this math Algebra 1 question? #16?,0
20090415154723AA6mTR3,How do I flirt with my girlfriend?,1
20090417052255AAMw1mS,if your friend goes out with the one you love is he a true friend?,1
20090418003950AArkQun,Am I the only one who was disappointed to not make the All Eastern Orchestra?,1
20090418224546AAfpnxd,2004 Ford Escape v6 Won't Reverse stutters while driving forward?,0
20090419014051AAC8V3x,me and my girl need a song can someone help me?,0
20090419140324AAkP34g,What makes a girl mind- blowingly great in bed? And what makes a girl really crap in bed?,1
20090419152921AAKmiP7,Chemistry help please?,0
20090420074008AAJIzta,if semen falls on the underwear and i wipe it out..is the sperm is capable to swim to the vagina?,0
20090420112102AAmiQf0,where can i find one peice pin up girl bathing suites?,0
20090420183319AAyurUG,Do you like the name Myla?,1
20090421132922AA5hpaj,Does anyone know what the meaning of life is?,1
20090421194909AARuHnj,What do you think of good charlotte ft the game. fight song?,1
20090421200149AAT7QEi,How have cultures worldwide increased the motive for adoption?,1
20090422001101AAaIBhL,Girls do you like getting hit on at the beach?,1
20090422145847AACMnlf,I need help with my computer! Professionals please!?,0
20090422191939AAyL5kT,I need some questions that are fun and silly to ask this guy im getting to know?,1
20090423153730AAaRScJ,Do you think long layered red hair would be really pretty?,1
20090423165958AAO4jdK,Common Denominator Help?,0
20090425083604AAO6jFM,who said this quote if you stand for nothing you will fall for anything?,0
20090427071922AA3hT9j,Do weed give the same effect as alcohol but without the hangover?,0
20090427084421AA2xQ9q,Anti-Anxiety Medications that are low dose and won't make me drowsy or become dependent on the drug?,0
20090427174732AAstF19,What would you do...?,1
20090428003033AA6HyAo,Can anyone help how to build family tree project?,0
20090429122600AAn3g7d,How do they determine if it's a girl or a boy in the sonogram?,0
20090505143502AAVhe6j,Is white or light still the standard of beauty?,1
20090506035005AAQQ3zT,Hello would you mind telling me the meaning of the word whelp?,0
20090507083700AAj95qy,what do you call a french kiss in france?,0
20090507145929AAGH3Oq,Is there an archive program that will auto resume?,0
20090508101921AAE7pVD,Is anyone else tired of this?,1
20090509065834AAlfBrZ,i feel guilty because i miss him :(?,1
20090509094053AA4XCtq,What color flower should I get my prom date who is wearing a silver dress?,0
20090509110547AAZYkQ6,Why can't i play cod 4 online for PS3?,0
20090509145352AAd1hye,I can't figure out what this song is :o?,0
20090509192918AA08bVD,If you could meet Holy God in person what do you want to ask him at first ?,1
20090510103425AAxCanW,What women mostly like in Men?,1
20090510123017AA4BwMp,Can LCD Monitors give you cancer?,0
20090510172857AANVWz7,what race is legitimately superior?,0
20090510180302AA2XycZ,When is the new SideKick coming out?,0
20090511182444AAKnlEb,How do I say this in spanish?,0
20090512122009AAPqRxr,Do you think he ever loved me?,1
20090513091431AA51yqb,girls 18 to 22.please give me your advice.?,1
20090513163006AAFhinH,http://www.youtube.com/watch?v=LEbb0cH3_HI?,0
20090514035431AAwpIEt,16 year old son possibly having sex with his 30 year old cousin who is an actress?,1
20090514153503AAxKnkO,poem. what do u think!??!?!?,1
20090516090226AAEigcm,Who do you turn to for solace?,1
20090517193419AADVs6m,what is the marjority of jobs in america? car tobaco micdonalds can i have a list?,0
20090518190334AAu6YEu,What is the song played on the preview for CSI Miami....The Season Finale?,0
20090519090706AA1GuLm,asus eee pc 900 help?,0
20090519164936AANrXR8,how do i earn enough money to pay for instruments?,1
20090520161513AAWu7Xm,How can I be sure to SLIM the thighs not pack on too much more muscle if it can be helped?,0
20090522202116AAoYQSp,What type lip piercing that they have?,0
20090524111042AA4jSZL,What is the least-healthy recipe you've ever tried?,1
20090524202941AAbaXBe,what are your favorite board games?,1
20090526024308AAQeIkN,Display the Last Name of All Employees who have Both an x and b in their First Name - Simple SQL Query?,0
20090526171225AABqEvw,can budgies eat tea tree?,0
20090526182654AAaGzQR,Alright I need some help?,1
20090528090130AA19fM1,Does porn and reality tv shows degrade women OR do women degrade themselves?,1
20090528223727AAO8V1C,what do you think of this situation?,1
20090529080602AA4myQq,"Read  ""Why don't you write me a Poem?""?",1
20090529130447AA1ifM1,My Girlfriend cheated on me what should I do?,1
20090530104925AAWEg64,Free online textbooks?,0
20090530120135AAf82WP,Supermarket workers in Greece?,0
20090531193716AAl9rXF,Tattoo laws in Pennsylvania?,0
20090531230558AAwRwpF,I am kabir from Mhow. My doubt is related to AURA treatment.?,0
20090601125613AAVvblW,Judeging on this video of me singing what disney should i sing? BONUS STARS?,1
20090602080209AAghaHy,HOw much does this stock borker make a year?,0
20090602100725AAd5DhO,Myspace: how do I chose to not show...?,0
20090602162228AAyLnDu,Naruhina voting/poll!?,1
20090604105414AAJlFc5,what's your favorite sponsor past or present?,1
20090605190053AApjton,How do you edit or delete your lists on facebook?,0
20090606143506AAZPQ0V,when is demi lovato's birthday?,0
20090606181433AAozTqr,How to convince parents to let you go to Movie Marathon? 10 points!!?,1
20090607160613AAUOG1Q,Help (please?) I need advice 10 points for best answer :)?,1
20090607173153AAANxhN,Fantasy Baseball Help?,1
20090607185641AAmiN7k,What would you do if your Wife used to be a Prostitute?,1
20090608032517AA5tnTk,my back is killing me... any suggestions?,0
20090608164010AAOg34x,Where is this Building?,0
20090610012339AAhtYyj,Fallout 3 question About Jonass your dads assistant?,1
20090611085948AA7GieJ,5/8x + 1/16x + 9/16 + y?,0
20090611105108AAdFGbL,Just curious! Why is it when you do no.2 you always want to do no.1?,1
20090611113421AAua2AB,American Civil War?????,0
20090611143045AAScNYh,Caught for shoplifting?,0
20090611174605AA6M01s,How could you make lots of money from breeding dogs?,0
20090611190917AAr1Df6,What does it mean to have chops?,0
20090612102911AAUi8ZI,does girls have same feelings as boys do in the matter of sex?,1
20090613094501AAoIxrb,Prius or beetle question?,1
20090616110058AAX0fpo,Best drugstore Mineral powder foundation?,1
20090617005115AAVDDrW,can a jaundice convert into hepatitis later on? or there is any relation between jaundice and hepatitis?,0
20090617020747AAigN4f,Raw diet simple meat ratio?,0
20090617052525AANL1XG,Will I have to get out my HAM radio folks?,1
20090617144739AApJjOK,Problem with graphics card frame rate?,0
20090618144835AAvZKTv,Does anyone have any suggestions on Chicano Rap songs that have to do with love?,1
20090618200828AAPQ6EC,What's the G icon on the left of my signal icon?,0
20090619134913AAKFf9r,How can I get those curls/waves?,0
20090620193040AAzkApY,Help with Boarding School ?!?,1
20090621175226AArf0Bw,Hitch hiking snail.. ?? (20 characters)?,1
20090622121619AATuInT,Can I get a mortgage if I don't have a job yet?,0
20090623014240AAhDXIx,Hunted houses. What's so cool about them?,1
20090623015414AAKXk7s,(girls) do you think liking a younger guy is ok ?,1
20090623063214AABpHDw,Difference between a terrorist attack and military attack?,0
20090623090009AAWeQbX,do any of u guys know what ROUXS stands for?,0
20090624153739AAR3WDA,Some good hair styles?,1
20090625050443AAdemEf,what is the lyrics to the Queensland state of origin team song?,0
20090625223918AA3TvYJ,what is the ingredient(s) in deodorant that causes cancer?,0
20090626204531AAFrczf,What's up with Adam at the end of Y & R today?,0
20090627103847AA0xQM1,world of warcraft all i HAVE to know?,0
20090628123614AAqpWi7,How to get rid of stretch marks?,0
20090629191940AAp1iqc,Is the South Pole ever cold in October?,0
20090702215704AAQ5qUR,How much weight do you think I can lose?,1
20090704142051AAVFgK0,I deleted my account but i try and sign up for that name.. it says it in use?,0
20090707054954AASc7hQ,How could a high school student test different types of chocolate to see which is healthier?,0
20090707181023AAMICtu,Is he ignoring me or what!!?!?,1
20090708085732AApnEe6,Mixed Breed Life Span?,0
20090708091240AAJo8tp,"Where can I watch this certain episode from ""Reba""?",0
20090709135657AAPb3WP,For those of you that have the Nintendo DSi how is the internet on it?,0
20090712143333AAlf64w,More Marine deaths in Afghanistan so according to Dems that makes Obama a murderer correct?,1
20090712170153AA6GAfH,I'm white my boyfriend's black my dad won't accept it. What can I do?,1
20090712172829AAQ2Y78,How many ribs does a human have?,0
20090714230029AAcLlQM,define microsoft word?,0
20090718054915AAZaFPZ,How much are dog vaccinations usually?,0
20090719012900AAWjvcO,How to do this question on Binomial Theorem?,0
20090719113819AAE7so1,Which is the most biased cable news station available to the public?,1
